시설명,시도,시군구,총길이,총폭,경간수,최대경간장,상부구조,설계하중,교통량,준공년도,준공후경과년수
사흥교,경기도,안성시,35.0,8.0,1.0,35.0,프리플렉스거더교,DB-24,,2009,14
산곡1교,경기도,하남시,63.0,20.0,4.0,16.0,PSC슬래브교,DB-24,,1993,30
산곡2교,경기도,하남시,58.0,36.5,2.0,29.0,라멘교,DB-24,,2017,6
산곡4교,경기도,하남시,109.0,17.5,3.0,43.0,강박스거더교,DB-24,,2004,19
산드레미교,경기도,수원시 영통구,52.0,20.0,4.0,13.0,RC슬래브교,DB-24,,1994,29
산본2교,경기도,군포시,28.0,12.0,3.0,9.4,RC슬래브교,DB-24,,1990,33
산본고가교,경기도,군포시,865.0,8.8,24.0,45.0,RC슬래브교,DB-18,,1982,41
산본교,경기도,군포시,26.8,30.0,2.0,13.4,RC슬래브교,DB-18,,1984,39
산성육교,경기도,성남시 수정구,290.0,15.0,7.0,50.0,강박스거더교,DB-24,0.0,1995,28
산양교,경기도,이천시,40.0,5.0,4.0,10.0,RC슬래브교,DB-18,1015.0,1985,38
산업교,경기도,부천시,40.0,43.5,1.0,40.0,강박스거더교,DB-24,,2002,21
산업교,경기도,부천시,43.5,40.0,1.0,43.5,강박스거더교,DB-24,0.0,2005,18
산의실교,경기도,수원시 영통구,30.2,34.6,1.0,30.2,기타,DB-24,,2012,11
살간교,경기도,화성시,30.0,5.5,2.0,15.0,RC슬래브교,DB-24,0.0,1998,25
삼거리교,경기도,포천시,38.0,11.0,3.0,14.0,RC슬래브교,DB-24,11165.0,1995,28
삼계2교,경기도,평택시,34.6,6.0,2.0,17.3,라멘교,DB-24,,2009,14
삼계교,경기도,평택시,50.0,6.5,5.0,10.0,RC슬래브교,DB-24,,1998,25
삼교교,경기도,여주시,39.0,10.0,3.0,15.0,RC슬래브교,DB-18,,1985,38
삼막2교,경기도,안양시 만안구,19.5,4.5,3.0,6.5,RCT거더교,DB-9,,1977,46
삼막3교,경기도,안양시 만안구,30.0,8.5,2.0,15.0,라멘교,DB-24,,2001,22
삼막5교,경기도,안양시 만안구,24.2,8.0,1.0,24.2,라멘교,DB-18,,2018,5
삼막교,경기도,안양시 만안구,22.0,18.2,2.0,11.0,RC슬래브교,DB-18,,1979,44
삼박1교,경기도,용인시 처인구,6.6,6.0,1.0,6.6,라멘교,DB-18,,2008,15
삼박3교,경기도,용인시 처인구,6.0,15.6,1.0,6.0,라멘교,DB-24,,1990,33
삼박교,경기도,파주시,75.0,11.0,6.0,15.0,RC슬래브교,DB-24,,1994,29
삼방교,경기도,파주시,25.0,10.0,1.0,25.0,라멘교,DB-24,,2000,23
삼봉1교,경기도,남양주시,18.0,12.0,1.0,18.0,RC슬래브교,DB-24,,2011,12
삼봉2교,경기도,남양주시,17.0,12.0,1.0,17.0,라멘교,DB-24,,2011,12
삼봉5교,경기도,안양시 만안구,24.1,22.5,1.0,24.1,라멘교,DB-24,,2017,6
삼부교,경기도,용인시 처인구,20.0,5.6,2.0,20.0,RCT거더교,DB-18,,1990,33
삼상교,경기도,양주시,70.0,16.0,2.0,35.0,프리플렉스거더교,DB-24,,1989,34
삼석교,경기도,포천시,17.0,10.0,2.0,9.0,라멘교,DB-24,3044.0,1985,38
삼성SDI교,경기도,수원시 영통구,44.0,22.0,1.0,44.0,PSC슬래브교,DB-24,,1989,34
삼성교,경기도,수원시 영통구,37.8,30.0,3.0,13.2,RC슬래브교,DB-24,,1989,34
삼성교,경기도,안양시 만안구,45.5,20.0,3.0,16.0,RCT거더교,DB-24,,1994,29
삼성중앙교,경기도,수원시 영통구,49.8,41.0,1.0,49.8,PSC슬래브교,DB-24,,2001,22
삼송교,경기도,고양시 덕양구,90.0,35.0,3.0,31.0,RCT거더교,DB-24,0.0,1993,30
삼숭교,경기도,양주시,35.3,34.0,1.0,35.3,기타,DB-24,,2010,13
삼정고가교,경기도,부천시,754.0,30.5,19.0,50.0,강박스거더교,DB-24,0.0,1995,28
삼정교,경기도,평택시,25.0,5.0,3.0,9.0,RC슬래브교,DB-18,,1980,43
삼정천강교,경기도,부천시,16.0,6.0,3.0,8.0,강I거더교,DB-24,0.0,1998,25
삼천교,경기도,안산시 상록구,22.9,9.0,2.0,11.5,라멘교,DB-24,,2003,20
삼천교,경기도,군포시,4.9,9.5,1.0,4.9,RC슬래브교,DB-24,,1981,42
삼평교,경기도,성남시 분당구,49.5,43.0,3.0,16.5,라멘교,DB-24,,2009,14
삼한교,경기도,안성시,35.0,10.0,2.0,18.0,라멘교,DB-24,,1998,25
삼합교,경기도,여주시,210.0,12.0,7.0,30.0,PSCI거더교,DB-24,,1996,27
삼형제교,경기도,성남시 분당구,16.0,6.6,2.0,8.0,RC슬래브교,DB-13.5,0.0,1993,30
삼화3교,경기도,화성시,262.3,23.0,5.0,65.0,강박스거더교,DB-24,,2017,6
삼희교,경기도,수원시 장안구,27.0,20.0,3.0,9.0,RC슬래브교,DB-18,,1983,40
삽교,경기도,평택시,63.1,17.5,6.0,11.0,RC슬래브교,DB-18,,1983,40
상곡교,경기도,시흥시,18.0,29.5,2.0,9.0,라멘교,DB-24,,2004,19
상록교,경기도,안산시 상록구,40.1,20.0,1.0,40.1,프리플렉스거더교,DB-24,,2003,20
상림교,경기도,광주시,26.0,15.0,4.0,11.0,라멘교,DB-24,3309.0,1999,24
상봉교,경기도,이천시,48.0,6.2,4.0,12.0,RC슬래브교,DB-13.5,2099.0,1990,33
상부곡2교,경기도,양주시,22.0,6.0,2.0,11.0,라멘교,DB-13.5,,2002,21
상신R-A교,경기도,화성시,45.1,9.4,1.0,45.1,강박스거더교,DB-24,,2011,12
상신교,경기도,화성시,36.0,13.8,3.0,7.2,라멘교,DB-18,,2000,23
상신육교,경기도,화성시,515.0,27.9,11.0,60.0,강박스거더교,DB-24,,2011,12
상적교(상),경기도,성남시 수정구,180.0,14.2,3.0,70.0,강박스거더교,DB-24,0.0,1994,29
상적교(하),경기도,성남시 수정구,180.0,14.2,3.0,70.0,강박스거더교,DB-24,0.0,1994,29
상직교,경기도,의정부시,20.0,11.0,1.0,20.0,기타,DB-24,,2002,21
상촌교,경기도,용인시 처인구,16.0,10.0,2.0,4.0,RC슬래브교,DB-18,,1993,30
상탑교,경기도,성남시 분당구,30.4,35.0,3.0,12.4,기타,DB-24,,1993,30
상탑교,경기도,성남시 중원구,30.4,35.0,3.0,12.0,RC슬래브교,DB-24,,1993,30
상패2교,경기도,동두천시,50.0,8.0,4.0,13.0,RC슬래브교,DB-24,,1993,30
상패교,경기도,동두천시,121.0,30.0,4.0,40.0,강박스거더교,DB-24,,2005,18
새능교,경기도,의왕시,27.1,10.0,2.0,13.6,라멘교,DB-24,,2007,16
새마을1교,경기도,용인시 처인구,16.6,6.2,3.0,5.5,라멘교,미상,,1990,33
새마을교,경기도,용인시 처인구,12.0,4.6,1.0,12.0,기타,DB-18,,1995,28
새마을교,경기도,수원시 팔달구,23.0,5.0,2.0,10.0,RC슬래브교,DB-24,,1986,37
새마을기념교,경기도,양주시,12.0,9.0,3.0,4.0,RC박스거더교,DB-24,14826.0,1996,27
새마을원학교,경기도,양주시,12.7,4.6,1.0,12.7,RC슬래브교,DB-13.5,,1974,49
새말교,경기도,성남시 분당구,11.2,6.0,1.0,11.2,라멘교,DB-18,,2008,15
새말교,경기도,의정부시,70.1,29.0,3.0,28.0,PSC슬래브교,DB-24,,2003,20
새터교,경기도,시흥시,30.0,21.0,1.0,30.0,PSCI거더교,DB-24,,2015,8
새터교,경기도,수원시 권선구,35.0,9.0,3.0,12.0,RC슬래브교,DB-24,,1993,30
샘내IC1교,경기도,화성시,167.5,7.9,3.0,67.5,강박스거더교,DB-24,10000.0,2017,6
샘내IC2교,경기도,화성시,190.0,7.9,4.0,55.0,강박스거더교,DB-24,10000.0,2017,6
샘내교,경기도,수원시 장안구,36.0,16.0,3.0,14.0,RC슬래브교,DB-24,,1987,36
샛골교,경기도,양주시,20.0,9.0,1.0,20.0,PSC슬래브교,DB-24,,2006,17
샛뿔고가교,경기도,안산시 단원구,167.0,7.7,3.0,61.0,강박스거더교,DB-24,,2016,7
샛뿔육교,경기도,안산시 단원구,90.0,40.0,3.0,30.0,PSCI거더교,DB-24,34652.0,1988,35
생안교,경기도,용인시 처인구,40.0,4.5,4.0,10.0,RC슬래브교,DB-24,,1995,28
서계교,경기도,의정부시,12.0,3.6,1.0,12.0,RCT거더교,DB-18,,1998,25
서당교,경기도,성남시 분당구,29.0,29.0,3.0,12.5,RC슬래브교,DB-24,0.0,1992,31
서당교,경기도,성남시 분당구,29.0,30.0,3.0,13.0,RC슬래브교,DB-24,,1992,31
서랑1교,경기도,오산시,20.0,6.0,2.0,10.0,RC슬래브교,DB-18,,2003,20
서리교,경기도,용인시 처인구,24.0,8.0,2.0,12.0,RC슬래브교,DB-24,7403.0,1995,28
서정1교,경기도,고양시 덕양구,35.1,25.0,2.0,17.6,프리플렉스거더교,DB-24,,2009,14
서정2교,경기도,고양시 덕양구,35.1,25.0,1.0,35.1,프리플렉스거더교,DB-24,,2009,14
서정3교,경기도,고양시 덕양구,40.0,46.0,1.0,40.0,프리플렉스거더교,DB-24,,2008,15
서정4교,경기도,고양시 덕양구,70.0,25.0,2.0,35.0,프리플렉스거더교,DB-24,,2009,14
서정고가교,경기도,평택시,240.0,9.0,5.0,50.0,강박스거더교,DB-24,0.0,1995,28
서촌교,경기도,김포시,44.0,6.0,4.0,11.0,RC슬래브교,DB-24,0.0,1993,30
서하교,경기도,광주시,190.2,11.7,7.0,27.2,PSCI거더교,DB-24,10638.0,1995,28
서현고가A,경기도,성남시 분당구,48.0,15.5,2.0,24.0,PSC슬래브교,DB-24,,1993,30
서현고가B,경기도,성남시 분당구,48.0,15.5,2.0,24.0,PSC슬래브교,DB-24,,1993,30
서현고가교A,경기도,성남시 분당구,48.0,15.5,2.0,24.0,PSC슬래브교,DB-24,0.0,1993,30
서현고가교B,경기도,성남시 분당구,48.0,15.5,2.0,24.0,PSC슬래브교,DB-24,0.0,1993,30
서현고가교C,경기도,성남시 분당구,161.0,22.5,3.0,106.0,RCT거더교,DB-24,0.0,1993,30
서현교,경기도,의왕시,20.0,4.6,1.0,20.0,라멘교,DB-24,,2007,16
서현교,경기도,성남시 분당구,130.0,41.0,5.0,32.0,PSC슬래브교,DB-24,0.0,1993,30
석수2교,경기도,안양시 만안구,18.5,6.9,1.0,18.5,라멘교,DB-18,,1992,31
석실교,경기도,남양주시,60.0,21.4,3.0,20.0,RC슬래브교,DB-24,,1993,30
석우2교,경기도,양주시,24.0,5.0,2.0,12.0,RC슬래브교,DB-24,,1999,24
석우2교,경기도,여주시,10.0,10.0,3.0,3.0,기타,미상,,1997,26
석우교,경기도,화성시,108.0,8.2,8.0,14.0,RC슬래브교,DB-18,13818.0,1986,37
석우교,경기도,양주시,24.0,5.0,2.0,12.0,라멘교,DB-24,,1999,24
석우교,경기도,여주시,100.0,10.0,7.0,15.0,RC슬래브교,DB-24,,1997,26
석운1교,경기도,성남시 분당구,35.0,8.0,1.0,35.0,PSCI거더교,DB-24,,2008,15
석운2교,경기도,성남시 분당구,13.5,8.9,1.0,13.5,라멘교,DB-24,,2008,15
석탑교,경기도,안양시 만안구,22.0,10.6,1.0,22.0,프리플렉스거더교,DB-24,,2006,17
석포교,경기도,화성시,30.0,8.4,3.0,10.0,RC슬래브교,DB-18,1742.0,1992,31
석현2교,경기도,양주시,32.0,6.0,2.0,16.0,라멘교,DB-24,,2000,23
선고개교,경기도,파주시,18.0,10.0,1.0,18.0,RC슬래브교,DB-24,,2018,5
선돌교,경기도,화성시,25.5,5.0,3.0,9.0,RC슬래브교,DB-24,0.0,2001,22
선돌교,경기도,의정부시,8.0,3.0,1.0,8.0,라멘교,DB-18,,1987,36
선동2교,경기도,광주시,41.0,10.0,3.0,13.9,라멘교,DB-24,,2002,21
선수교,경기도,김포시,19.2,8.0,3.0,7.0,RC슬래브교,DB-13.5,0.0,1968,55
선업교,경기도,동두천시,133.0,12.0,9.0,15.0,RC슬래브교,DB-18,,1994,29
선유과선교,경기도,파주시,42.0,20.0,2.0,28.0,프리플렉스거더교,DB-24,,2001,22
선유교,경기도,양주시,20.0,10.0,2.0,10.0,라멘교,DB-24,,1996,27
선유교,경기도,고양시 덕양구,10.5,10.4,1.0,10.5,라멘교,DB-24,0.0,1997,26
선읍1교,경기도,이천시,6.7,6.4,1.0,6.7,RC슬래브교,DB-13.5,3277.0,1973,50
선읍2교,경기도,이천시,20.0,6.4,2.0,10.0,RC슬래브교,DB-13.5,3277.0,1973,50
선화교,경기도,수원시 장안구,36.0,9.4,3.0,12.0,RC슬래브교,DB-18,,1987,36
설마1교,경기도,파주시,24.0,8.8,2.0,12.0,강I거더교,DB-13.5,,1969,54
설운교,경기도,포천시,22.0,17.5,2.0,11.0,RC슬래브교,DB-24,0.0,1986,37
섬마을교,경기도,동두천시,19.1,5.0,2.0,10.0,RC슬래브교,DB-18,,2001,22
섬말교,경기도,양주시,25.1,24.0,2.0,12.6,RC슬래브교,DB-24,,2005,18
섬말다리교,경기도,고양시 덕양구,52.5,30.0,2.0,26.3,RC슬래브교,DB-24,,2006,17
섬말대교,경기도,양주시,20.0,9.0,2.0,10.0,RC슬래브교,DB-24,,1996,27
성곡1교,경기도,안산시 단원구,55.0,21.9,2.0,27.5,PSC슬래브교,DB-24,,2016,7
성곡2교,경기도,안산시 단원구,62.0,21.9,3.0,25.0,기타,DB-24,,2015,8
성곡3교,경기도,안산시 단원구,66.1,23.7,3.0,26.0,PSC슬래브교,DB-24,,2015,8
성남교,경기도,성남시 중원구,15.0,19.0,1.0,15.0,라멘교,DB-24,,1992,31
성남교,경기도,성남시 중원구,15.0,19.9,1.0,15.0,라멘교,DB-24,,1992,31
성남교,경기도,성남시 분당구,39.5,43.0,3.0,15.5,PSC슬래브교,DB-24,,1993,30
성남교,경기도,성남시 분당구,39.5,43.0,3.0,15.5,PSC슬래브교,DB-24,0.0,1993,30
성리2교,경기도,용인시 처인구,7.0,3.0,1.0,7.0,강I거더교,DB-13.5,,1990,33
성리교,경기도,용인시 처인구,8.2,5.0,1.0,8.2,라멘교,DB-13.5,,1990,33
성복2교,경기도,용인시 수지구,28.2,15.6,1.0,28.2,강I거더교,DB-24,,1999,24
성복4교,경기도,용인시 수지구,32.0,20.0,2.0,16.0,라멘교,DB-24,,2002,21
성복교,경기도,용인시 수지구,32.0,20.0,2.0,16.0,라멘교,DB-24,,2001,22
성복천교(이마트인근),경기도,용인시 수지구,90.0,38.2,3.0,30.0,PSCI거더교,DB-24,,2000,23
성복천교(정평1교),경기도,용인시 수지구,23.8,7.6,2.0,11.9,RC슬래브교,DB-24,,1991,32
성사육교,경기도,고양시 덕양구,270.0,16.5,6.0,50.0,강박스거더교,DB-24,0.0,1997,26
성심고가교,경기도,부천시,206.0,15.0,11.0,20.0,PSCI거더교,DB-18,0.0,1979,44
성원교,경기도,용인시 수지구,30.0,27.0,2.0,15.0,RC슬래브교,DB-24,,1999,24
성저2교(무명2교),경기도,고양시 일산서구,38.0,20.0,2.0,9.2,라멘교,기타,,1998,25
성죽1교,경기도,수원시 영통구,10.0,15.0,1.0,10.0,RC슬래브교,DB-24,,2012,11
성죽2교,경기도,수원시 영통구,15.0,27.5,1.0,15.0,RC슬래브교,DB-24,,2012,11
성지교,경기도,안양시 만안구,16.0,8.0,3.0,5.4,라멘교,DB-18,,1996,27
성지교,경기도,의정부시,34.0,7.9,2.0,17.0,RC슬래브교,기타,,1987,36
성현교,경기도,용인시 수지구,45.0,15.0,1.0,45.0,강박스거더교,DB-24,,2004,19
세교1교,경기도,오산시,160.0,27.9,3.0,60.0,강박스거더교,DB-24,,2011,12
세교2교,경기도,오산시,115.0,15.0,3.0,45.0,강박스거더교,DB-24,,2011,12
세교육교,경기도,오산시,43.0,14.5,1.0,43.0,기타,DB-24,,2012,11
세동안교,경기도,양주시,37.0,5.0,3.0,13.0,RC슬래브교,DB-24,,1999,24
세류대교,경기도,수원시 권선구,60.0,60.0,4.0,15.0,RCT거더교,DB-24,,1997,26
세솔교,경기도,고양시 덕양구,110.0,16.0,3.0,40.0,프리플렉스거더교,DB-24,,2014,9
세솔다리,경기도,고양시 덕양구,102.0,10.0,5.0,20.4,프리플렉스거더교,DB-24,,2004,19
세솔다리,경기도,고양시 덕양구,102.0,10.0,6.0,20.4,프리플렉스거더교,DB-24,,2004,19
세천교,경기도,수원시 팔달구,33.0,25.0,3.0,11.0,RC슬래브교,DB-18,,1989,34
소래교,경기도,동두천시,110.0,10.0,8.0,15.0,RC슬래브교,DB-24,,1995,28
소래비1교,경기도,남양주시,35.0,13.5,1.0,35.0,RCT거더교,DB-24,,2013,10
소래비2교,경기도,남양주시,30.0,13.5,1.0,30.0,RCT거더교,DB-24,,2013,10
소사교,경기도,이천시,30.0,5.5,3.0,10.0,RC슬래브교,DB-18,2181.0,1991,32
소사차도육교,경기도,부천시,31.9,9.0,1.0,31.9,RC슬래브교,DB-24,0.0,1992,31
소사차도육교,경기도,부천시,31.9,8.0,1.0,31.9,라멘교,DB-24,,1992,31
소양천교,경기도,여주시,39.0,19.5,3.0,15.0,라멘교,DB-24,,1998,25
소요교,경기도,동두천시,120.0,15.0,4.0,30.0,PSCI거더교,DB-18,,1992,31
소하1교,경기도,광명시,30.2,37.9,1.0,30.2,PSCI거더교,DB-24,,2009,14
소하2교,경기도,광명시,30.5,31.0,1.0,30.5,PSCI거더교,DB-24,,2009,14
소하3교,경기도,광명시,35.7,25.9,1.0,35.7,PSCI거더교,DB-24,,2009,14
속달1교,경기도,군포시,3.8,4.0,2.0,1.9,라멘교,DB-13.5,,1975,48
속달2교,경기도,군포시,10.8,16.0,1.0,10.8,라멘교,DB-24,,2006,17
속달3교,경기도,군포시,10.3,10.9,1.0,10.3,라멘교,DB-24,,2006,17
속달4교,경기도,군포시,8.2,10.2,1.0,8.2,라멘교,DB-24,,2006,17
손기교,경기도,성남시 분당구,24.0,9.5,2.0,12.0,RC슬래브교,DB-24,,1995,28
송내고가교,경기도,부천시,310.0,26.5,9.0,48.0,RC슬래브교,DB-24,,2015,8
송능교,경기도,남양주시,45.0,21.8,3.0,15.0,RCT거더교,DB-24,,1999,24
송담육교,경기도,평택시,40.0,9.5,1.0,40.0,강박스거더교,DB-24,0.0,1998,25
송리교,경기도,화성시,9.5,9.0,1.0,9.5,RC슬래브교,DB-24,19430.0,1997,26
송문교,경기도,용인시 처인구,30.0,7.0,2.0,30.0,RC슬래브교,DB-18,,1995,28
송산1교,경기도,의정부시,32.0,55.0,5.0,22.0,라멘교,DB-24,,2000,23
송산2교,경기도,의정부시,32.0,22.0,2.0,16.0,라멘교,DB-24,,2000,23
송산교,경기도,안성시,53.0,11.0,4.0,13.0,RC슬래브교,DB-24,0.0,1999,24
송암교,경기도,양주시,12.5,5.0,1.0,12.5,라멘교,DB-18,,1990,33
송정1-1교,경기도,군포시,6.5,9.0,2.0,3.3,라멘교,DB-13.5,,2006,17
송정1-2교,경기도,군포시,20.0,6.4,1.0,20.0,라멘교,DB-24,,2017,6
송정1-4교,경기도,군포시,9.5,5.5,1.0,9.5,라멘교,DB-24,,2017,6
송정2-1교,경기도,군포시,9.0,3.9,1.0,9.0,라멘교,DB-24,,2014,9
송정2-2교,경기도,군포시,9.0,3.9,1.0,9.0,라멘교,DB-24,,2014,9
송정교,경기도,이천시,64.0,8.0,5.0,14.0,RC슬래브교,DB-24,5769.0,1995,28
송천교,경기도,동두천시,101.0,8.0,7.0,15.0,RC슬래브교,DB-24,,1997,26
송천교,경기도,남양주시,25.0,10.0,2.0,13.0,RC슬래브교,DB-24,,2000,23
송촌교,경기도,남양주시,56.0,9.5,4.0,14.0,RC슬래브교,DB-24,,2002,21
송추1교,경기도,양주시,40.0,12.7,2.0,20.0,PSCI거더교,DB-24,,2002,21
송추교,경기도,양주시,24.0,6.0,2.0,12.0,RC슬래브교,DB-18,,1994,29
송추교,경기도,양주시,45.0,16.0,3.0,15.0,RCT거더교,DB-24,,1976,47
송치교,경기도,포천시,17.0,10.0,3.0,6.0,RC박스거더교,미상,0.0,1968,55
송탄역 진입고가,경기도,평택시,178.0,15.5,8.0,32.0,프리플렉스거더교,DB-24,0.0,2004,19
쇠목교,경기도,동두천시,40.0,10.0,1.0,40.0,프리플렉스거더교,DB-24,,2008,15
쇳골교,경기도,의정부시,8.0,4.0,2.0,4.0,라멘교,DB-18,,1999,24
수내고가교A,경기도,성남시 분당구,48.0,17.0,2.0,24.0,PSC슬래브교,DB-24,,1993,30
수내고가교B,경기도,성남시 분당구,48.0,17.0,2.0,24.0,PSC슬래브교,DB-24,,1993,30
수내고가차도C,경기도,성남시 분당구,161.0,22.5,3.0,106.0,RCT거더교,DB-24,,1993,30
수내교,경기도,성남시 분당구,179.0,41.0,6.0,36.0,PSC슬래브교,DB-24,0.0,1993,30
수락교,경기도,남양주시,44.2,20.0,2.0,23.0,라멘교,DB-24,12512.0,2003,20
수락교,경기도,의정부시,38.0,27.3,3.0,18.0,기타,DB-24,,2009,14
수루레미다리교,경기도,수원시 장안구,28.4,12.0,3.0,9.5,RC슬래브교,DB-24,,2001,22
수리교,경기도,안양시 만안구,8.0,8.0,2.0,4.0,라멘교,DB-18,,1996,27
수목원교,경기도,안양시 만안구,34.0,8.0,1.0,34.0,프리플렉스거더교,DB-24,,2003,20
수석교,경기도,구리시,320.0,21.4,8.0,40.0,PSC중공슬래브교,DB-24,,1988,35
수성고가교,경기도,성남시 중원구,194.0,19.5,4.0,50.0,강박스거더교,DB-24,,1995,28
수성고가교,경기도,성남시 중원구,193.7,19.5,4.0,50.0,강박스거더교,DB-24,0.0,1995,28
수암교,경기도,안양시 만안구,29.7,16.8,2.0,15.0,라멘교,DB-24,,2004,19
수암천변복개도로,경기도,안양시 만안구,476.0,2.0,1.0,476.0,라멘교,DB-18,,1997,26
수정교,경기도,용인시 처인구,20.0,6.0,2.0,10.0,라멘교,DB-24,,1995,28
수정교,경기도,성남시 수정구,330.0,20.0,36.0,15.0,RC슬래브교,DB-24,0.0,2005,18
수촌교,경기도,안양시 동안구,74.0,30.0,3.0,26.0,RC슬래브교,DB-24,,1993,30
수촌교,경기도,화성시,20.0,9.0,2.0,10.0,RC슬래브교,DB-24,3300.0,1991,32
수화1교,경기도,화성시,150.0,27.9,3.0,60.0,PSC슬래브교,DB-24,,2017,6
수회교,경기도,양주시,70.0,9.0,5.0,14.0,RC슬래브교,DB-24,,1999,24
숙골교,경기도,용인시 처인구,20.0,6.0,4.0,5.0,라멘교,미상,,1990,33
승전교,경기도,동두천시,141.0,10.0,7.0,21.0,RCT거더교,DB-24,,1987,36
승학교,경기도,양주시,25.0,20.0,2.0,12.5,라멘교,DB-24,,2005,18
시27-무명1교,경기도,고양시 덕양구,25.0,6.0,2.0,12.5,RC슬래브교,DB-24,,1990,33
시민교,경기도,의정부시,43.0,35.0,4.0,11.5,RC슬래브교,DB-24,,1988,35
시우1교,경기도,남양주시,22.0,10.0,2.0,11.0,RC슬래브교,DB-24,,2002,21
시우2교,경기도,남양주시,30.0,9.5,2.0,15.0,RC슬래브교,DB-24,,2002,21
시우3교,경기도,남양주시,40.0,9.5,3.0,14.0,RC슬래브교,DB-24,,2004,19
시흥10교,경기도,안산시 단원구,94.0,23.3,3.0,36.0,라멘교,DB-24,,2016,7
시흥1교,경기도,시흥시,46.0,15.0,3.0,16.0,RC슬래브교,DB-24,,1988,35
시흥1교,경기도,성남시 수정구,22.2,6.0,1.0,22.2,기타,DB-24,,2006,17
시흥2교,경기도,성남시 수정구,31.4,6.0,2.0,15.7,기타,DB-24,,2006,17
시흥2교,경기도,시흥시,48.0,40.0,3.0,16.0,RC슬래브교,DB-24,0.0,1988,35
시흥2교,경기도,성남시 수정구,25.0,4.0,1.0,25.0,RC슬래브교,DB-13.5,0.0,1995,28
시흥3교,경기도,시흥시,48.0,20.0,3.0,16.0,RC슬래브교,DB-24,,1988,35
시흥4교,경기도,안산시 단원구,75.5,20.0,3.0,25.4,PSCI거더교,DB-24,,1989,34
시흥6교,경기도,안산시 단원구,60.6,23.1,3.0,20.2,PSCI거더교,DB-24,,2016,7
시흥8교,경기도,안산시 단원구,35.0,19.5,1.0,35.0,프리플렉스거더교,DB-24,,1998,25
시흥9교,경기도,안산시 단원구,90.0,21.9,2.0,45.0,프리플렉스거더교,DB-24,,2016,7
시흥공단교,경기도,시흥시,30.0,11.0,2.0,15.0,RC슬래브교,DB-24,,1995,28
시흥교,경기도,안성시,36.0,6.0,4.0,9.0,RC슬래브교,DB-13.5,0.0,1980,43
식곡교,경기도,광명시,48.0,28.5,3.0,16.0,라멘교,DB-24,,2006,17
식송8교,경기도,용인시 처인구,12.0,9.5,1.0,12.0,라멘교,DB-24,,2011,12
식송교,경기도,용인시 처인구,10.5,6.0,1.0,10.5,RC슬래브교,미상,,1999,24
